-648824.97	-901174.95	132
-648799.99	-901174.99	132
-648775.01	-901200	132
-648750.03	-901200.03	132
-648724.99	-901199.98	132
-648700.02	-901200.02	132
-648674.98	-901199.97	132
-648649.98	-901224.98	132
-648625	-901225.01	132
-648599.96	-901224.96	132
-648600.02	-901250.01	132
-648575.01	-901275.02	132
-648549.97	-901274.96	132
-648525	-901274.99	132
-648500.02	-901275.02	132
-648499.99	-901300	132
-648475.02	-901300.03	132
-648475	-901324.99	132
-648449.99	-901350	132
-648425.02	-901350.03	132
-648400.01	-901375.03	132
-648375.02	-901400.02	132
-648349.98	-901399.96	132
-648324.97	-901424.96	132
-648299.97	-901449.95	132
-648274.98	-901449.99	132
-648249.99	-901474.97	132
-648225	-901475.01	132
-648200	-901499.99	132
-648175.01	-901500.03	132
-648150.01	-901525.01	132
-648125.02	-901525.05	132
-648100.02	-901550.03	132
-648074.97	-901549.97	132
-648049.97	-901574.95	132
-648024.98	-901574.98	132
-647999.98	-901599.96	132
-647974.99	-901599.99	132
-647949.99	-901624.97	132
-647925	-901625	132
-647899.99	-901649.98	132
-647875.01	-901650	132
-647849.98	-901674.99	132
-647825.01	-901675	132
-647800.02	-901675.03	132
-647775	-901700.01	132
-647750.03	-901700.02	132
-647725.01	-901725.01	132
-647700.02	-901725.03	132
-647650.02	-901750.02	132
-647625.03	-901750.04	132
-647600.01	-901775.02	132
-647575.02	-901775.04	132
-647549.97	-901774.97	132
-647525.02	-901800.02	132
-647500.04	-901800.04	132
-647475.01	-901825.02	132
-647450.02	-901825.03	132
-647424.97	-901824.95	132
-647400.01	-901850.02	132
-647375.02	-901850.03	132
-647350.01	-901874.99	132
-647325	-901875.02	132
-647299.99	-901899.98	132
-647274.99	-901900	132
-647249.97	-901924.96	132
-647224.98	-901924.97	132
-647200.02	-901950.03	132
-647175.03	-901950.03	132
-647149.96	-901949.96	132
-647125.01	-901975.01	132
-647100.01	-901975.02	132
-647075.02	-901975.03	132
-647049.99	-901999.99	132
-647025	-901999.99	132
-647000	-902000.01	132
-646974.98	-902024.96	132
-646949.98	-902024.97	132
-646924.98	-902024.99	132
-646900	-902024.99	132
-646874.99	-902025	132
-646850.02	-902050.05	132
-646824.97	-902049.95	132
-646800	-902075	132
-646775	-902075.01	132
-646750.02	-902075.01	132
-646725.02	-902075.01	132
-646725.02	-902075.01	132
-646700.02	-902075.02	132
-646674.98	-902099.97	132
-646649.98	-902099.98	132
-646624.98	-902099.98	132
-646599.98	-902099.99	132
-646575	-902099.98	132
-646550.02	-902125.02	132
-646525.02	-902125.02	132
-646500.02	-902125.02	132
-646475.02	-902125.02	132
-646450.03	-902125.02	132
-646424.98	-902149.97	132
-646399.99	-902149.97	132
-646374.97	-902149.98	132
-646350.01	-902175	132
-646325	-902175.01	132
-646300	-902175	132
-646275	-902175	132
-646250.01	-902174.99	132
-646225.03	-902200.03	132
-646200.01	-902200.03	132
-646175.02	-902200.02	132
-646149.97	-902224.96	132
-646124.98	-902224.95	132
-646100.03	-902225.05	132
-646075.03	-902225.04	132
-646050.02	-902225.04	132
-646025.02	-902225.03	132
-645999.98	-902249.96	132
-645974.97	-902249.96	132
-645950.04	-902250.04	132
-645925.03	-902250.03	132
-645900.01	-902250.03	132
-645875.02	-902250.02	132
-645850.01	-902250.01	132
-645825	-902250.01	132
-645799.99	-902250	132
-645775	-902249.98	132
-645749.99	-902249.98	132
-645724.98	-902249.97	132
-645699.97	-902249.96	132
-645675.02	-902250.05	132
-645650.02	-902250.04	132
-645625.01	-902250.03	132
-645600.02	-902250.01	132
-645575.01	-902249.99	132
-645549.98	-902249.99	132
-645524.98	-902249.98	132
-645499.97	-902249.97	132
-645474.96	-902249.96	132
-645450.02	-902250.03	132
-645425.01	-902250.02	132
-645400.01	-902250	132
-645375	-902249.99	132
-645349.98	-902249.98	132
-645324.97	-902249.96	132
-645300.03	-902250.04	132
-645275.01	-902250.03	132
-645250.01	-902250.01	132
-645225	-902249.99	132
-645199.98	-902249.98	132
